term,weight
親友,224.39587524582262
今日 誕生日,224.31371059946207
一目瞭然,224.30140348325182
そんな,224.2569242129117
元素,223.82053275242845
魅力,223.7987363876006
見える 範囲,223.63507897054066
予想外,223.58866666106283
不吉,223.47042018643054
見送る,223.34854520954465
分かり,223.17444433645966
率いる,222.90088637817854
長年,222.5179379620864
受け入れる,222.4628053226286
どう 良く なっ,222.38182338132808
手の甲,222.26377851238283
草,222.037401925099
読み書き,221.95481500026997
意味 分からん,221.9043542176896
伸び,221.89093677831696
大した,221.76001439154305
ダリル,221.7262717690314
そんな 言葉,221.6496953010929
頭,221.4935871642147
路傍,221.37776122026642
設定 し,221.26841081566712
勘当,221.2534570714802
ランク 冒険者,221.23102971045827
頬,221.17050967869343
物言わ 屍,220.92142964217484
10年,220.6791541435987
本,220.62355443121217
言い渡さ,220.51744869561222
なっ の,220.51457369184305
覚え,220.43529497390415
い 平穏,220.42624777525376
犯し,220.39762122658192
太っ腹,220.31302188541696
好き 好き,220.1264613320815
知識,220.02127334540688
思っ,220.01233664363278
落とさ,219.61011874201873
効果 発揮 する,219.55931941717466
迷惑メール,219.3793319231183
気が付い,219.23528775617933
そのままで,219.13432579070292
限り,218.77687555409798
減っ,218.64417855305965
躊躇 なく,218.56075460065776
商会,218.46495955057142
絶え,218.4611978796042
正面,218.37449640880334
困り,218.23963382904023
物 入れ,218.13343165256077
退職金,218.07340584349024
自己修復,217.92817225634022
そのうち,217.81109079704973
修行 し,217.6706028685562
運,217.571971917653
ほんの 僅か,217.42637250726713
反省 し,217.04940652622398
都合,217.0381168304059
大事 の,216.9198923193073
今後,216.85119634602532
させ,216.68582834291126
スタート,216.68444241862184
限界,216.5668080333908
実力,216.5508631633611
餓死,216.45474638094316
あり え,216.30096693332405
ニヤ,216.22642244928693
横,215.99688156734086
どうやら 最初,215.97577668265234
意味 込め,215.9364113796825
幸せ,215.78056690576696
祝う,215.7321508314068
職人,215.58138369940428
勇ましく,215.35526264783067
サポート し,215.3450733343722
近衛兵,215.28077081102532
およそ,215.1175104840384
勇者 魔王,215.11446174100118
両親 その,215.02747134349394
ある 己,214.8108865572285
一般人,214.75425668073322
ない ー,214.74839828524478
伯爵令嬢,214.59511898739203
追放 さ,214.55513966123135
めくり 始め,214.55187318056164
一条,214.2211605394519
デカ,214.21804593999437
さっき 転生,213.92100898609382
適性検査,213.75029904749397
空間 収納,213.717248693518
ー お前,213.70492756362907
仕事 し,213.66615889722732
き 男女,213.61321767932313
その 透明,213.55330376572985
理解 あり,213.4704103322337
死な せ,213.32274586282202
手間 かけ,213.05100339272082
予知,212.8820640551936
過ごし,212.8675781295489
討伐 し,212.78139288345335
感覚 なくなっ,212.74516374409305
持っ いく,212.59021608311295
潔い,212.5599393096277
生まれ 貴族,212.5059870312722
提案,212.42913809238152
回復 し,212.38774035190445
ある でっかい,212.36993757607806
ぶら下がっ いる,212.3196684379171
終わっ 人生,212.31620981691952
合っ いい,212.30031535560613
善行 積ん,212.22272855901167
おけ,212.0207109683681
恵まれ 人生,212.02039079510826
一番 大事,211.9138713106302
見つけ き,211.84954754780205
込ん,211.83874100153454
大切なもの,211.80658409906425
言い伝え,211.75208933257883
電撃,211.68623758152307
罪 ない,211.62276254845787
ナーバス,211.56566642924943
二度と,211.51962106040907
すぎ,211.3931136678517
飛ぶ,211.23005461724392
ぇ どう,211.21177700967044
言わ,211.02334430934857
い 勇者,211.01584709749284
断罪,210.9872144957647
落下 し てる,210.82387749550765
ない おもう,210.78648604930405
育つ の,210.78359141632407
責任 取ら,210.7719474491153
におい 鼻,210.72635731166162
遥か,210.71298381003712
丸く,210.4301912661152
ー 今日,210.38400306363732
侵攻 し,210.3159944150571
転生 し いっ,210.26897788017024
リスク,210.267853399812
分け,210.26181589750092
し 土地,210.22308309276787
吸っ,210.20423147544727
いる それら,210.1804047769317
聞こえ やがて,210.12645469242142
感覚 戻っ き,210.04081570921934
人達 見る,210.01215366643154
嫁い,209.96677313003462
なる 決定,209.95384544112235
出来る,209.93040731768141
呟い,209.88805959620228
転がり,209.8621391782613
荷物 背負い,209.7993010623587
五年前,209.69612526568397
最悪,209.6836053091459
子供 老人,209.68193328956144
表示 さ れ,209.60379750377425
の 去年,209.54198839217472
兵 装,209.51211130476233
れ ピン こ,209.49610802010895
人好き,209.4457738331584
いい 思う,209.4248479580916
1つ,209.32498730865305
その 声音,209.27819788750514
別に,209.2625365003643
恋人,209.24461184081372
嗜虐 笑み,209.20614292727868
さ れ いく,209.1986627696755
拳銃,209.168196040726
笑顔 笑っ,209.12842315583904
欲し がっ いる,209.10948767155452
まったく 意味,209.08180376831191
dna,209.05958745318674
全員 確認,208.97511292260276
キャラクター,208.89717926010826
暴れ,208.88643632638693
やはり,208.8712159979875
穴 飛び込ん,208.80725814531152
忘れ て ん,208.77674506918646
いる ー,208.75819545441402
でっかい 穴,208.40711014333624
世界 ある,208.3887016907484
帝国 皇帝,208.3587898567375
役所,208.31082406153675
向け 勇者,208.29997339418583
転生 し,208.20845705664127
あり 横,208.163957488015
伝え,208.15678600487297
我が 一族,208.05484110313733
この 父,208.02988639877125
まるで ゲーム,207.9555827876746
戦わ,207.8157763064663
人生 スタート,207.73468817228232
ない 機械,207.57278787477404
ちな,207.50962582582295
みるみる うちに,207.49401182538057
ある ないか,207.45736695094644
あり 両親,207.39689168201582
似,207.3667796654706
人間 お願い し,207.35219906868554
人間 お願い,207.35219906868554
天井 見上げ,207.3407370531606
オープン,207.16576002119052
叱ら,207.08384675444367
ん この 世界,207.0740774776917
闇 落ちる,207.0485261297815
言っ くれる,207.01418068614333
枯れ,206.97575270109928
くれ 家族,206.92571795031884
人生 決まる,206.90809550535923
魔物 戦闘,206.6807021408112
有様,206.62726377645328
ん ダメ,206.57088665278482
敵 兵,206.5274336168465
する の その,206.4954778977266
査定,206.07709676503015
いい どうやら,206.03837844245308
笑っ,205.94269314247617
含めれ,205.84585044990038
全て,205.7921630565116
笑う お前,205.74114520131604
大変 仕事,205.7234914770605
目頭,205.57684843957654
ん やり,205.39815740824673
ランク 分け られ,205.3848835584112
の アレク,205.35329722168055
レベル 上がる,205.2711517193688
られ あの,205.2632653991842
い 次々,205.20474727357347
その 差,205.190619047947
出来る 能力,205.15407890692228
能無し,205.13239323480715
出て,204.95246429976606
ー 天使,204.91588643784604
この 教会,204.82345455413832
ほど,204.67788439997003
包ま れ 次に,204.6259353461878
前代未聞,204.58138207262357
貫く,204.41864721370308
てる 感覚,204.0102466959712
世界 救っ,203.9968898263806
意味 ない,203.97352647924413
ん この,203.92475120303192
ネット,203.85711719897535
通り さ,203.80717340365698
子供 世話,203.76489185293008
選ば,203.72800108915888
の はたまた,203.72715712722874
レベル 上がら,203.72568674689455
あっ きっと,203.7204091257605
せ 分かっ,203.71569193647989
天使 い,203.66518757992722
ん 前世,203.61698529036244
守ろ,203.60932825087284
いう この,203.5702519719367
ない 訳,203.56549062770648
ピタッと,203.51787074583828
天使 言っ,203.32201786033664
お願い し いい,203.31587342592147
三男,203.3040008989364
父親,203.25399807998014
て 逆,203.23446883114437
くれる,203.18488767189504
まだ 希望,203.16970084539994
周り 集まっ,203.10406710228622
まぶた,203.05502798191353
恨ん,203.0153475044384
火炎,202.91214729194473
いる き,202.80844751683983
せ 良い,202.79114515694258
放た れ の,202.78338089194895
まぶた 閉じ,202.78338089194895
れ 新しい,202.76684456699743
対象,202.72801016039574
なる ん,202.6945999924556
消える ん,202.613260328048
二つ 選択肢,202.464510890344
知力,202.45182891339758
理解 し,202.44581398582787
カウンター,202.44016890971199
仕事 ない,202.35460958128212
いく 見え,202.33944999249388
いる 番,202.31731601478728
hp,202.30106420980647
生け捕り,202.30020262825224
なる まあ,202.11148856864156
承諾 し,202.08817429224365
取り押さえ られ,202.01162115554072
真,202.0079865517107
ゆらゆら 揺れる,201.96221836415063
素っ頓狂 声 あげ,201.92857382247638
ジタバタ,201.89666510478506
選択肢,201.8949044053561
血 海,201.84324892964437
れ 気味,201.84101894606812
キューブ,201.80635817427128
三十路,201.74787265314814
襲っ くる,201.65641866874583
死後 世界 いる,201.63699364617133
見せる,201.63428728172624
戦 し,201.56352678973374
ずっと,201.47254660451844
辞め,201.46706808538244
ん 実感,201.30509354822178
継ぐ,201.26391467625066
なくなっ いく,201.2178807657546
答え 出,201.13313674321685
降りれ,201.05367513290685
くれ 急,201.00878858027855
いる 王族,200.9264966370996
往生際 悪い,200.85490249694303
額,200.85233103682955
れ いる 勇者,200.8086975012731
の コレ,200.73324816459885
きまっ,200.7264124882684
送っ み,200.71942047094996
善行 悪行,200.6899514382685
注意 下さい,200.61524990338322
良い 香り する,200.5314168260569
武器 ある,200.52268205797554
そんな 場違い,200.35006161951137
続けよ,200.25179222555298
銀貨,200.2512499740333
見え 結構,200.15101467391221
最後 なっ,200.1247659492649
の そういう,200.08063030231742
大丈夫 もう,200.07468738274162
悪名,199.9923544476209
出す,199.98005278966497
ローブ まとっ,199.92950476448894
自立,199.77380529527213
強 すぎ,199.73736710435085
プカプカ,199.6874129719874
餓死 し,199.6358100277277
れ 血肉,199.6329667657824
追放 さ れ,199.62142921208886
の 動き,199.61355771278485
期待 応え,199.53682179135046
冷え 切っ いる,199.52583058077082
い やってき,199.52249194010759
スルッと,199.47764907036327
最後 最後,199.464606254486
役,199.2046680060336
られ 無い,199.19138118090657
地味,199.1645678363153
自信 ある,199.16322348829542
宝物,199.1294445694617
傷病,199.0490720057226
豊か 大地,199.04033489175467
まあ 言っ,198.90083477282909
られ 神,198.87396540829874
お待ち 下さい,198.7861789424049
0 1,198.63084205237146
浮かん い,198.62715747066073
せっかく,198.61429766601876
いざこざ,198.607250508912
千葉,198.59837374112942
心配 し い,198.57139523456217
お茶,198.57086920317346
き 敵,198.56473022696096
本 動かす,198.48750903560264
討伐 する,198.47509779418712
おき,198.45043896950847
fantasy,198.43155488112654
浮かべる,198.39642125057938
笑っ みせ,198.38565645092055
深く 刻ま,198.27441556389945
深く 刻ま れ,198.27441556389945
本 生え,198.26211193137007
アンナ,198.23344874996013
男爵 位,198.1165357171801
もう 決まっ いる,198.05456657662867
なっ ほしい,198.00942422951047
考え 結果,198.0032501400817
大穴,197.94981396044113
庭園,197.9291541602832
その 魚,197.90097809894283
の 顔,197.79610354879776
間違っ,197.77661282757714
貧,197.75524341874197
し 冒険者,197.72684689214464
み てる,197.45681218873182
貝,197.450653346826
頬 伝い,197.4233077683626
わざとらしく,197.38803124024906
攻め 入っ,197.28514701403384
思い 通り,197.22432400383883
冒険者 なっ,197.20678314924695
運営,197.01696427604185
ぬるい,196.96982996744654
声 なんだか,196.9288610238539
積め,196.9167127004438
なれ,196.885292208517
握り 込ん,196.868980048919
これから 転生,196.86016281029785
大切,196.77667714971508
覚悟,196.74960589633227
母親 声,196.7452228889688
いい 人生,196.73747482121902
うつむき,196.72117218924254
場所 戻っ,196.63109948599828
予想外 の,196.59754543677235
温かい 家族,196.59660526231363
推奨 し,196.50478267436415
映し出し いる,196.48568282060936
テント,196.44786344760365
民 命,196.4439550296979
封じ られ いる,196.41247354944062
冷え,196.4100453542982
ソロ,196.39340171423373
場違い 思っ,196.33823503427635
不思議 高揚,196.2515228535754
し 冒険者 ギルド,196.16890280802153
動乱,196.0790276785562
動乱 時代,196.0790276785562
顔 さっき,196.0233774802794
マーサ,195.96549297713608
なっ 最後,195.85461489824337
離婚,195.83328112285926
クリック,195.7104763855193
善人,195.63437237022208
世界 生き,195.607506705218
メアリー,195.59545646200488
掛け布団,195.57731181050576
即死,195.45613728114017
てる 絶対,195.2849329146765
顔 ため息,195.26935690458072
相対的,195.20667196723588
飲まさ れ,195.09536709541442
ダンジョン 攻略,195.08991158807132
喉から手が出る,195.01151590104638
人生 変え,194.9485788986482
れ 次に,194.91481593469078
女子,194.9047230550201
泣き,194.89882368244918
れ い ある,194.88417899872434
その すでに,194.85484449778397
その 妻,194.75921940517694
焼き 尽くさ,194.68772929313317
アイドル,194.64612530183055
天国と地獄,194.6158877156147
他人事 い,194.5941686569777
腕っ節 強い,194.54544430288058
婚約 破棄 さ,194.49099800503345
し し い,194.40712737137898
